Message Id,By Person Name,Content Type,Datetime,disAsSpecCat,disComSpecCat,Post Link,totalAngry,totalLike,totalLove,divScore,polPen,disAs,disCom,subAgree,totalSad,totalShares,totalComments,totalReactions
2799_med_nz_,1 NEWS,Null,9/25/17 3:40:00 AM,,,https://www.tvnz.co.nz/one-news/new-zealand/watch-baby-heeni-arrives-in-wellington-labour-mp-mum-willow-jean-prime-and-immediately-takes-spotlight,1,408,84,0.505252722,0.794285714,,0.522504836,,4,11,42,500
2800_med_nz_,1 NEWS,Null,9/25/17 3:10:00 AM,,lDisCom_hSubAgree,https://www.tvnz.co.nz/one-news/sport/other/watch-manu-vatuvei-leads-joseph-parker-tyson-fury-in-all-star-shirtless-haka,0,386,13,0.891462350,0.357894737,,0.196762223,0.716630586,0,20,37,448
2802_med_nz_,1 NEWS,non-pol,9/25/17 2:10:00 AM,,hDisCom_hSubAgree,https://www.tvnz.co.nz/one-news/sport/other/watch-you-rubbish-uk-fighter-calls-joseph-parker-after-hughie-fury-victory,0,142,6,0.821981645,0.346341463,,0.258103611,0.651504168,0,5,38,175
2803_med_nz_,1 NEWS,Null,9/25/17 1:40:00 AM,lDisCom_hSubAgree,lDisCom_hSubAgree,https://www.tvnz.co.nz/one-news/world/they-head-grave-north-korea-releases-propaganda-images-after-us-bombers-fly-close-border,36,89,3,0.743171034,0.485875706,0.116710234,0.103934534,0.730103870,6,37,112,265
2804_med_nz_,1 NEWS,Null,9/25/17 1:10:00 AM,,lDisCom_hSubAgree,https://www.tvnz.co.nz/one-news/new-zealand/its-ridiculous-consumer-nz-says-kiwi-banks-should-follow-their-aussie-parents-and-abolish-atm-fees,3,434,17,0.882741328,0.648393195,,0.174906742,0.463314829,1,32,86,463
2807_med_nz_,1 NEWS,non-pol,9/24/17 11:40:00 PM,hDisCom_hSubAgree,lDisCom_hSubAgree,https://www.tvnz.co.nz/one-news/new-zealand/hey-winston-come-over-side-new-mp-tamati-coffey-wastes-no-time-in-trying-get-labour-into-power,39,"1,182",179,0.778121756,0.661216481,0.638948093,0.185439839,0.652315613,3,44,146,"1,435"
2808_med_nz_,1 NEWS,pol,9/24/17 11:10:00 PM,,,https://www.tvnz.co.nz/one-news/new-zealand/watch-chloe-swarbrick-arrives-beehive-unloads-nats-over-economic-system-thats-failed-youth,37,830,150,0.627255154,0.720601238,0.798195659,0.591603366,,1,42,125,"1,037"
2809_med_nz_,1 NEWS,Null,9/24/17 10:40:00 PM,,,https://www.facebook.com/1NEWSNZ/photos/a.277486811217.152400.179995481217/10154793503786218/?type=3,31,691,"4,587",0.989778764,0.469980372,0.535811071,0.584210186,,14,109,"1,145","16,498"
2811_med_nz_,1 NEWS,Null,9/24/17 9:40:00 PM,,,https://www.tvnz.co.nz/one-news/world/graphic-video-fighter-jet-slams-into-sea-during-italian-air-show-thousands-watch?auto=5587371766001,0,18,0,0.708963359,0.477272727,0.340877307,,,14,4,6,40
2812_med_nz_,1 NEWS,Null,9/24/17 9:27:02 PM,,hDisCom_hSubAgree,https://www.tvnz.co.nz/one-news/new-zealand/watch-armed-cops-raid-head-hunters-auckland-hangout,6,283,11,0.830776740,0.462121212,,0.263266313,0.626881093,1,40,42,364
2813_med_nz_,1 NEWS,Null,9/24/17 8:40:00 PM,,hDisCom_hSubAgree,https://www.tvnz.co.nz/one-news/new-zealand/ive-taken-knives-my-back-former-nz-first-mp-richard-prosser-takes-fresh-swipe-winston-peters,2,117,13,0.968184576,0.783068783,,0.318403567,0.469090923,0,8,55,144
2815_med_nz_,1 NEWS,non-pol,9/24/17 7:40:00 PM,,,https://www.tvnz.co.nz/one-news/new-zealand/southern-and-central-nz-set-battered-severe-winds-heavy-rain-today,0,28,0,0.951388046,0.44,,0.555216234,,5,2,18,37
2816_med_nz_,1 NEWS,non-pol,9/24/17 7:15:56 PM,,,https://www.tvnz.co.nz/one-news/world/raw-reckless-daredevil-clings-train-windscreen-wipers-shoots-along-tracks-up-110km-h,14,47,3,0.656428175,0.333333333,0.093909734,0.300473320,,2,12,31,78
2817_med_nz_,1 NEWS,Null,9/24/17 6:43:25 PM,hDisCom_hSubAgree,hDisCom_hSubAgree,https://www.tvnz.co.nz/one-news/new-zealand/more-complex-negotiation-bill-english-says-hes-ready-find-common-ground-winston,49,160,3,0.834562791,0.762273902,0.822483991,0.735254003,0.565885503,1,2,134,271
2819_med_nz_,1 NEWS,Null,9/24/17 5:04:30 PM,,hDisCom_hSubAgree,https://www.tvnz.co.nz/one-news/sport/other/world-our-oyster-team-parker-looking-fights-in-japan-and-usa-after-successful-trip-uk,0,120,7,0.799695777,0.459119497,,0.539196912,0.649167778,0,3,33,135
2820_med_nz_,1 NEWS,Null,9/24/17 4:27:44 PM,,,https://www.tvnz.co.nz/one-news/new-zealand/all-eyes-winston-peters-first-day-coalition-negotiations-kicks-off-after-most-extraordinary-election,5,144,6,0.928483854,0.65625,,0.162164544,,0,22,81,184
2825_med_nz_,1 NEWS,Null,9/24/17 9:00:00 AM,,,https://www.tvnz.co.nz/one-news/world/damage-in-puerto-rico-strains-relief-efforts-agencies,0,15,0,0.921570770,0.5,0.179666386,,,11,0,0,26
2827_med_nz_,1 NEWS,non-pol,9/24/17 7:30:00 AM,,,https://www.tvnz.co.nz/one-news/sport/other/watch-kevin-barry-says-judges-were-crazy-hughies-father-miffed-decision-after-parker-failed-knock-fury,1,299,6,0.907780424,0.306068602,,0.155383983,,0,16,47,346
2828_med_nz_,1 NEWS,Null,9/24/17 7:00:00 AM,,,https://www.tvnz.co.nz/one-news/new-zealand/watch-corin-dann-october-7-critical-winston-peters-unlikely-decide-coalition-partner-until-then,1,57,9,0.917204620,0.715686275,,0.253286140,,1,10,32,74
2829_med_nz_,1 NEWS,pol,9/24/17 7:00:00 AM,,lDisCom_hSubAgree,https://www.tvnz.co.nz/one-news/world/successful-launch-new-ballistic-missile-2000km-range-claimed-iran,8,21,0,0.995815898,0.538461538,,0.222405842,0.647378947,0,0,19,34
2830_med_nz_,1 NEWS,Null,9/24/17 5:56:34 AM,,,https://www.tvnz.co.nz/one-news/new-zealand/minor-parties-suffer-election-night-national-and-labour-soak-up-bulk-party-vote,1,47,1,0.989468599,0.747126437,0.329895533,0.292259752,,11,3,22,69
2833_med_nz_,1 NEWS,pol,9/24/17 4:30:00 AM,,,https://www.tvnz.co.nz/one-news/new-zealand/watch-chloe-swarbrick-opens-up-whirlwind-rise-parliament-not-something-in-game-plan-all,15,255,46,0.670776321,0.775811209,0.757151900,0.375181921,,0,9,28,323
2834_med_nz_,1 NEWS,Null,9/24/17 4:05:00 AM,hDisCom_hSubAgree,hDisCom_hSubAgree,https://www.tvnz.co.nz/one-news/world/watch-kissing-female-couple-manhandled-offstage-aussie-vote-no-rally-against-same-sex-marriage,8,77,11,0.993651038,0.556149733,0.354970718,0.397462816,0.717088947,6,3,39,153
2836_med_nz_,1 NEWS,Null,9/24/17 3:00:24 AM,lDisCom_hSubAgree,lDisCom_hSubAgree,https://www.tvnz.co.nz/one-news/sport/other/watch-parker-v-fury-aftermath-peter-lays-into-diabolical-officials-and-appeals-give-my-son-rematch,16,124,1,0.824698158,0.407917384,0.144883005,0.224266526,0.558509595,4,16,228,405
2837_med_nz_,1 NEWS,pol,9/24/17 3:36:57 AM,,,https://www.tvnz.co.nz/one-news/new-zealand/watch-people-have-spoken-bill-english-expects-individual-phone-call-winston-peters-in-coming-days,115,204,15,0.829235313,0.734848485,0.829544647,0.774541916,,10,5,152,400
2838_med_nz_,1 NEWS,Null,9/24/17 3:00:00 AM,,lDisCom_hSubAgree,https://www.tvnz.co.nz/one-news/world/north-korea-says-trumps-rocket-man-insult-makes-attack-us-inevitable,4,58,2,0.796553274,0.452941176,,0.154083886,0.546489993,3,4,69,109
2839_med_nz_,1 NEWS,Null,9/24/17 1:30:00 AM,,hDisCom_lSubAgree,https://www.tvnz.co.nz/one-news/new-zealand/watch-jacinda-ardern-hopeful-special-votes-give-labour-bit-lift-in-coalition-talks-incredibly-interesting,4,395,63,0.714798690,0.691588785,,0.362807218,0.312065717,0,17,70,485
2840_med_nz_,1 NEWS,Null,9/24/17 1:10:15 AM,,hDisCom_hSubAgree,https://www.tvnz.co.nz/one-news/sport/other/corruption-its-highest-level-hughie-furys-promoter-protest-joseph-parkers-majority-decision-win,0,374,14,0.837099461,0.362426036,,0.232191900,0.638254116,1,26,123,585
2841_med_nz_,1 NEWS,Null,9/24/17 12:27:57 AM,,hDisCom_hSubAgree,https://www.tvnz.co.nz/one-news/sport/other/we-fought-him-in-his-backyard-kevin-barry-shuts-down-reporters-questions-over-quality-joseph-parkers-win,3,561,17,0.822020823,0.358161648,,0.345631083,0.500973015,0,11,54,594
2842_med_nz_,1 NEWS,Null,9/24/17 12:00:55 AM,,,https://www.tvnz.co.nz/one-news/new-zealand/disgruntled-outgoing-nz-first-mp-richard-prosser-opens-up-in-candid-interview-winston-peters-go-left-if-he-possibly-can,5,132,16,0.868838190,0.725190840,,0.083055573,,0,19,76,198
2845_med_nz_,1 NEWS,Null,9/23/17 10:45:49 PM,,lDisCom_hSubAgree,https://www.tvnz.co.nz/one-news/sport/other/live-and-still-joseph-parker-wins-wbo-title-fight-majority-decision,3,"4,055",243,0.782131528,0.306705023,,0.152238409,0.537030308,0,349,254,"4,384"
2846_med_nz_,1 NEWS,Null,9/23/17 10:36:05 PM,,,https://www.tvnz.co.nz/one-news/new-zealand/full-interview-today-id-foolish-tell-you-wouldnt-winston-sinks-boot-into-nats-and-labour-wont-reveal-bottom-lines?auto=5586391402001,3,142,16,0.840837087,0.718367347,,0.254109698,,0,37,75,189
2848_med_nz_,1 NEWS,Null,9/23/17 9:25:06 PM,hDisCom_hSubAgree,hDisCom_hSubAgree,https://www.tvnz.co.nz/one-news/new-zealand/watch-chloe-swarbrick-nzs-youngest-mp-in-42-years-delivers-scathing-assessment-last-parliament?auto=5585852999001,9,"1,307",156,0.655459401,0.661935484,0.750102454,0.523683804,0.468109267,2,28,84,"1,495"
2849_med_nz_,1 NEWS,pol,9/23/17 8:28:28 PM,hDisCom_hSubAgree,hDisCom_hSubAgree,https://www.tvnz.co.nz/one-news/new-zealand/watch-there-things-we-need-do-more-quickly-steven-joyce-hints-new-nats-led-government-could-left-leaning,25,168,8,0.890612931,0.7890625,0.631871866,0.594316247,0.495466594,1,15,158,257
2850_med_nz_,1 NEWS,Null,9/23/17 7:48:06 PM,,hDisCom_lSubAgree,https://www.tvnz.co.nz/one-news/new-zealand/-no-not-all-labour-s-phil-twyford-denies-national-first-in-line-form-coalition-government-new-zealand,2,78,8,0.962983523,0.770270270,,0.479475314,0.249854346,0,8,52,101
2851_med_nz_,1 NEWS,Null,9/23/17 6:53:05 PM,,lDisCom_hSubAgree,https://www.tvnz.co.nz/one-news/new-zealand/voter-turn-rise-in-2017-over-previous-two-elections,0,236,10,0.976859998,0.747330961,,0.155822452,0.586151184,7,33,35,254
2852_med_nz_,1 NEWS,pol,9/23/17 6:18:59 PM,,,https://www.tvnz.co.nz/one-news/new-zealand/they-screwing-younger-generation-top-leader-gareth-morgan-says-self-interested-voters-have-dictated-2017-election,13,"3,031",128,0.589671245,0.654445964,0.017009682,0.280336758,,206,240,328,"3,436"
2853_med_nz_,1 NEWS,pol,9/23/17 5:44:09 PM,,,https://www.tvnz.co.nz/one-news/new-zealand/bill-english-says-he-begin-negotiations-winston-peters-form-government-in-next-few-days,93,211,11,0.738676249,0.679723502,0.738518967,0.700636182,,9,25,111,341
2854_med_nz_,1 NEWS,Null,9/23/17 4:00:01 PM,,hDisCom_lSubAgree,https://www.facebook.com/1NEWSNZ/videos/10154789737026218/,3,95,10,0.955521672,0.712328767,,0.474383790,0.361198635,2,6,32,118
2855_med_nz_,1 NEWS,Null,9/23/17 2:30:00 PM,hDisCom_hSubAgree,hDisCom_hSubAgree,https://www.tvnz.co.nz/one-news/new-zealand/election-2017-results-did-your-party-fare-check-result-every-electorate-across-country,2,83,11,0.885566890,0.565573770,0.409501705,0.415573560,0.541962721,12,4,14,111
2856_med_nz_,1 NEWS,Null,9/23/17 1:20:00 PM,,hDisCom_lSubAgree,https://www.tvnz.co.nz/one-news/new-zealand/my-expectation-have-conversation-both-those-parties-jacinda-ardern-preparing-talk-winston-coalition-deal,2,337,63,0.702050535,0.714592275,,0.435546300,0.286393214,1,22,60,423
2857_med_nz_,1 NEWS,pol,9/23/17 12:26:36 PM,hDisCom_hSubAgree,hDisCom_hSubAgree,https://www.tvnz.co.nz/one-news/new-zealand/we-got-better-and-bill-english-find-common-ground-winston-he-attempts-cling-power,90,189,13,0.825755921,0.659459459,0.785934913,0.669618409,0.491089528,6,2,74,310
2858_med_nz_,1 NEWS,pol,9/23/17 12:20:00 PM,hDisCom_lSubAgree,hDisCom_lSubAgree,https://www.facebook.com/1NEWSNZ/videos/10154789692021218/,40,301,13,0.763343541,0.521739130,0.616608010,0.472611443,0.416441571,39,48,40,403
2859_med_nz_,1 NEWS,Null,9/23/17 12:02:47 PM,hDisCom_hSubAgree,hDisCom_hSubAgree,https://www.tvnz.co.nz/one-news/new-zealand/voters-have-spoken-bill-english-in-jubilant-mood-ahead-bidding-process-winston-peters,127,264,30,0.638669142,0.702290076,0.807942499,0.784647986,0.453323315,8,17,101,445
2860_med_nz_,1 NEWS,Null,9/23/17 11:39:59 AM,lDisCom_hSubAgree,hDisCom_hSubAgree,https://www.tvnz.co.nz/one-news/new-zealand/emotional-haka-te-ururoa-flavell-he-arrives-maori-party-hq,0,89,23,0.914596759,0.705521472,0.180005103,0.478782640,0.530640697,23,8,23,143
2861_med_nz_,1 NEWS,Null,9/23/17 11:19:00 AM,,,https://www.tvnz.co.nz/one-news/new-zealand/watch-sometimes-mmp-leaves-us-lot-work-ardern-prepares-make-calls-shaw-and-peters,3,537,148,0.674752188,0.692803437,0.070117619,0.199909530,,105,26,141,822
2862_med_nz_,1 NEWS,Null,9/23/17 10:55:07 AM,hDisCom_lSubAgree,hDisCom_lSubAgree,https://www.tvnz.co.nz/one-news/new-zealand/maori-party-in-turmoil-after-tamati-coffey-wins-waiariki-seat-labour,8,707,124,0.849566430,0.692776327,0.327095156,0.300572389,0.421674176,171,47,121,"1,066"
2863_med_nz_,1 NEWS,Null,9/23/17 10:49:05 AM,,,https://www.facebook.com/1NEWSNZ/videos/10154789425516218/,311,"1,109",579,0.957856931,0.223494487,0.266427289,0.150275575,,58,80,385,"2,144"
2864_med_nz_,1 NEWS,Null,9/23/17 10:36:02 AM,,,https://www.tvnz.co.nz/one-news/new-zealand/watch-course-we-were-hoping-higher-labour-leader-jacinda-ardern-gives-her-first-tv-reaction-result,1,164,38,0.714898319,0.697959184,,0.633819196,,5,3,32,220
2865_med_nz_,1 NEWS,pol,9/23/17 10:21:25 AM,,,https://www.tvnz.co.nz/one-news/new-zealand/watch-well-make-decision-in-national-interest-winston-peters-calls-patience-over-which-party-hell-back,11,358,39,0.821415239,0.724436742,0.342524767,0.174689922,,6,28,156,455
2866_med_nz_,1 NEWS,pol,9/23/17 10:06:52 AM,hDisCom_lSubAgree,hDisCom_lSubAgree,https://www.tvnz.co.nz/one-news/new-zealand/we-remain-in-fight-acts-david-seymour-thanks-his-supporters-after-claiming-epsom-again,27,83,9,0.785972087,0.792899408,0.757220641,0.610275579,0.387712671,3,3,38,138
2867_med_nz_,1 NEWS,pol,9/23/17 9:46:47 AM,,,https://www.tvnz.co.nz/one-news/new-zealand/live-maori-party-in-fight-survival-early-results-show-tight-battle-tamati-coffey-key-electorate,30,117,16,0.861142750,0.627192982,0.619712879,0.586334491,,10,14,59,181
2868_med_nz_,1 NEWS,Null,9/23/17 9:15:00 AM,,,https://www.tvnz.co.nz/one-news/election-results,2,47,1,0.734692083,0.676056338,,0.230553326,,0,3,23,50
2869_med_nz_,1 NEWS,Null,9/23/17 8:44:40 AM,,hDisCom_hSubAgree,https://www.tvnz.co.nz/one-news/new-zealand/video-chloe-swarbrick-primed-heading-parliament-youngest-mp-in-decades,6,"1,015",196,0.488049205,0.739906832,,0.356337318,0.776352252,3,17,79,"1,241"
2870_med_nz_,1 NEWS,Null,9/23/17 8:11:30 AM,,hDisCom_hSubAgree,https://www.tvnz.co.nz/one-news/new-zealand/watch-quite-spread-wendy-petrie-gets-feed-jacinda-arderns-partner,0,357,34,0.679364595,0.739631336,,0.374816323,0.464072492,0,9,40,405
2871_med_nz_,1 NEWS,Null,9/23/17 7:46:57 AM,,lDisCom_lSubAgree,https://www.tvnz.co.nz/one-news/new-zealand/lets-not-rush-winston-peters-refuses-drawn-election-result,1,78,12,0.898321108,0.655737705,,0.145167267,0.417287851,0,4,24,103
2872_med_nz_,1 NEWS,pol,9/23/17 7:22:29 AM,,,https://www.tvnz.co.nz/one-news/new-zealand/live-election-2017-first-results-in-early-party-list-favour-national,20,98,7,0.992769816,0.605263158,0.751594648,0.652359907,,34,8,30,162
2873_med_nz_,1 NEWS,Null,9/23/17 7:00:13 AM,,,https://www.facebook.com/1NEWSNZ/videos/10154786057231218/,91,715,324,0.869272016,0.376497433,0.255149152,0.142258971,,26,268,826,"1,230"
2874_med_nz_,1 NEWS,Null,9/23/17 6:30:01 AM,,,https://www.tvnz.co.nz/one-news/new-zealand/teenage-girl-seriously-injured-after-coming-off-boogie-board-high-speed-auckland-sand-dune?auto=5585556878001,0,41,1,0.995877723,0.352112676,0.160408025,,,18,2,9,64
2875_med_nz_,1 NEWS,Null,9/23/17 5:55:43 AM,,,https://www.tvnz.co.nz/one-news/new-zealand/child-dies-after-being-hit-car-in-far-north,21,68,5,0.988073507,0.463983051,0.192215622,0.469952733,,356,19,24,459
2876_med_nz_,1 NEWS,Null,9/23/17 5:13:51 AM,,,https://www.tvnz.co.nz/one-news/world/senator-john-mccain-deals-death-blow-president-trumps-obamacare-repeal-effort,3,132,21,0.838410559,0.709183673,,0.141633432,,1,0,31,173
2878_med_nz_,1 NEWS,Null,9/23/17 3:59:36 AM,,,https://www.tvnz.co.nz/one-news/world/watch-thousands-villagers-forced-evacuate-over-fears-bali-volcano-blow,0,60,1,0.885817255,0.514124294,0.138993337,0.117755185,,21,23,46,136
2880_med_nz_,1 NEWS,Null,9/23/17 3:01:41 AM,,hDisCom_hSubAgree,https://www.tvnz.co.nz/one-news/world/rocket-man-shouldve-been-handled-long-time-ago-trump-slams-kim-jong-un-rally,5,47,8,0.892426296,0.56,,0.354936711,0.794160249,2,3,30,76
2881_med_nz_,1 NEWS,Null,9/23/17 2:32:21 AM,,lDisCom_hSubAgree,https://www.tvnz.co.nz/one-news/new-zealand/significant-progress-made-repairs-damaged-pipeline-led-fuel-crisis,0,154,1,0.699926703,0.580645161,,0.101419991,0.552047293,0,14,25,164
2882_med_nz_,1 NEWS,Null,9/23/17 1:54:57 AM,,lDisCom_lSubAgree,https://www.tvnz.co.nz/one-news/sport/rugby/if-have-wait-another-799-days-gift-blessed-worth-proud-ab-lima-sopoaga-shares-first-pic-baby-girl,0,"2,465",453,0.741082359,0.401617251,,0.211870864,0.379280617,0,29,97,"2,932"
2883_med_nz_,1 NEWS,Null,9/23/17 1:27:31 AM,lDisCom_hSubAgree,lDisCom_hSubAgree,https://www.tvnz.co.nz/one-news/new-zealand/veteran-broadcaster-peter-williams-confirms-he-leave-tvnz-end-2018,0,320,35,0.839118332,0.688432836,0.189458073,0.101631980,0.545241136,118,12,90,485
2884_med_nz_,1 NEWS,Null,9/23/17 12:57:44 AM,,,https://www.tvnz.co.nz/one-news/new-zealand/heavy-rain-and-strong-winds-set-batter-south-island-tomorrow,7,46,1,0.900188761,0.4140625,0.153209600,0.202508318,,18,32,45,85
2885_med_nz_,1 NEWS,non-pol,9/23/17 12:21:03 AM,lDisCom_hSubAgree,hDisCom_hSubAgree,https://www.tvnz.co.nz/one-news/new-zealand/watch-teens-cause-100-000-damage-vacant-auckland-house-in-wild-party,197,89,2,0.810479703,0.537209302,0.110620513,0.230492007,0.527920339,17,28,90,362
2886_med_nz_,1 NEWS,Null,9/22/17 11:49:57 PM,,lDisCom_hSubAgree,https://www.tvnz.co.nz/one-news/sport/rugby/warren-gatland-disappointed-lions-flankers-over-training-criticism-during-all-blacks-series,2,46,0,0.775542186,0.466257669,,0.192689183,0.700541008,4,6,75,101
2887_med_nz_,1 NEWS,Null,9/22/17 10:44:26 PM,,hDisCom_hSubAgree,https://www.tvnz.co.nz/one-news/new-zealand/wellingtons-te-papa-ranked-one-top-25-museum-in-world,0,374,34,0.902601244,0.546082949,,0.246005529,0.549655249,0,20,22,423
2888_med_nz_,1 NEWS,Null,9/22/17 10:11:34 PM,,,https://www.tvnz.co.nz/one-news/new-zealand/people-have-work-and-commitments-its-unfair-auckland-voters-upset-after-ballot-boxes-arrive-late-in-east-booth,564,265,1,0.800329356,0.678260870,0.209106900,0.042253800,,38,140,306,"1,143"
2889_med_nz_,1 NEWS,pol,9/22/17 9:19:10 PM,,lDisCom_hSubAgree,https://www.tvnz.co.nz/one-news/new-zealand/new-zealanders-go-polls-in-general-election,0,295,23,0.948868261,0.763005780,,0.182723633,0.524158975,0,61,38,319
2890_med_nz_,1 NEWS,Null,9/22/17 8:19:53 PM,,,https://www.tvnz.co.nz/one-news/new-zealand/watch-dunedin-house-engulfed-in-flames-overnight-killing-one-person,1,11,0,0.905728318,0.634146341,0.255394478,,,24,8,4,37
2891_med_nz_,1 NEWS,Null,9/22/17 7:45:38 PM,,lDisCom_hSubAgree,https://www.tvnz.co.nz/one-news/sport/other/watch-its-scuffle-breaks-after-fired-up-hughie-fury-loses-his-cool-joseph-parker-weigh-in-staredown,5,770,8,0.847190926,0.258649094,,0.137448652,0.574011438,1,171,273,"1,012"
2895_med_nz_,1 NEWS,Null,9/22/17 11:30:00 AM,,hDisCom_hSubAgree,https://www.tvnz.co.nz/one-news/world/little-bit-too-drunk-man-accused-headbutting-former-aussie-pm-tony-abbott-speaks,2,9,4,0.803001023,0.692307692,,0.234442994,0.566314385,0,0,10,31
2897_med_nz_,1 NEWS,Null,9/22/17 10:25:00 AM,,,https://www.tvnz.co.nz/one-news/world/damage-maria-in-puerto-rico-still-unknown-rescuers-rush-help-victims,0,9,0,0.707569901,0.521739130,0.430440150,,,10,1,0,23
2901_med_nz_,1 NEWS,non-pol,9/22/17 8:25:00 AM,hDisCom_hSubAgree,lDisCom_hSubAgree,https://www.tvnz.co.nz/one-news/new-zealand/teenager-critically-injured-after-horror-crash-outside-auckland-school-now-in-stable-condition,5,69,0,0.684150828,0.602150538,0.425705943,0.114365117,0.629625073,8,1,9,85
2903_med_nz_,1 NEWS,Null,9/22/17 7:25:00 AM,lDisCom_lSubAgree,,https://www.tvnz.co.nz/one-news/world/worlds-richest-woman-and-loreal-heiress-liliane-bettencourt-dies-aged-94,0,81,3,0.938325833,0.485714286,0.249565868,,0.369051368,15,7,4,101
2906_med_nz_,1 NEWS,Null,9/22/17 5:55:00 AM,hDisCom_hSubAgree,hDisCom_hSubAgree,https://www.tvnz.co.nz/one-news/new-zealand/watch-very-confident-winston-peters-says-negotiating-party-gets-largest-number-votes-only-convention,13,81,9,0.759017200,0.717948718,0.409244404,0.295068872,0.566831832,0,8,60,109
2908_med_nz_,1 NEWS,Null,9/22/17 4:55:00 AM,hDisCom_hSubAgree,lDisCom_hSubAgree,https://www.tvnz.co.nz/one-news/world/monster-5-2m-crocodile-found-shot-dead-in-queensland,21,126,0,0.849404993,0.443333333,0.264741474,0.120022540,0.576662298,57,24,44,261
2909_med_nz_,1 NEWS,Null,9/22/17 4:25:00 AM,lDisCom_hSubAgree,hDisCom_hSubAgree,https://www.tvnz.co.nz/one-news/new-zealand/watch-really-horrible-me-witness-describes-dramatic-end-south-auckland-police-pursuit-involving-five-teens,38,94,2,0.837966009,0.411764706,0.215790763,0.243641090,0.521183008,3,14,43,154
2910_med_nz_,1 NEWS,pol,9/22/17 3:55:01 AM,,lDisCom_lSubAgree,https://www.facebook.com/1NEWSNZ/videos/10154785998641218/,0,48,3,0.838219600,0.75,,0.171512404,0.261123108,0,6,30,53
2911_med_nz_,1 NEWS,Null,9/22/17 3:25:02 AM,lDisCom_hSubAgree,lDisCom_hSubAgree,https://www.tvnz.co.nz/one-news/world/north-korea-threatens-h-bomb-test-in-pacific-ocean,86,52,1,0.714980726,0.551282051,0.101392539,0.215064997,0.653395900,9,21,74,170
2912_med_nz_,1 NEWS,pol,9/22/17 2:26:17 AM,,,https://www.facebook.com/1NEWSNZ/videos/10154785840541218/,44,442,197,0.788606237,0.588516746,0.774649331,0.506469371,,5,23,210,705
